Q1_res,Q1_cat,user_id,Total (MB),Downlink (Kbps),Uplink (Kbps),Downlink TCP Rate(%),Video Download (Kbps),Video Delay (ms),Web Download (Kbps),Web TCP RTT(ms),Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_all,outliers,LogisticRegression,RandomForest,GaussianNB,KNeighborsClassifier,AdaBoostClassifier,threshold,Q1_new,new_cls,STD Downlink (Kbps),STD Uplink (Kbps),STD Downlink TCP Rate(%),STD Video Download (Kbps),STD Video Delay (ms),STD Web Download (Kbps),STD Web TCP RTT(ms)
10,1,2502,373.20474,2694.36,134.93,1.09,5116.86,1756,2317.22,52,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.21333394867126793,0.13352958858955355,0.09435707678075855,0.18477608512426955,0.158407891718284,0.206215053782579,0.03164942178940962
10,1,1106,358.88292,1535.09,71.8,0.86,4847.0,1315,881.72,79,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.12109134426406909,0.06809159039316699,0.0730804810360777,0.17503110982073664,0.10782289515944024,0.07846641113971724,0.04808277541083384
10,1,1028,789.80746,2564.71,87.31,1.2,4776.42,3223,1744.14,101,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.2030177551517312,0.08416862749162979,0.10453283996299721,0.17248237952753517,0.32668043129158064,0.15521526825435109,0.06147291539866099
10,1,2949,229.0182,336.01,44.98,1.08,399.53,1080,446.55,1407,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.02568107565314674,0.04029106589408435,0.09343200740055504,0.014427517909362267,0.08086717136958017,0.03973957253373036,0.8563603164942178
10,1,2544,691.83729,2850.26,35.95,1.44,2937.43,2295,2120.57,142,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.22573884315407375,0.03093093404372208,0.1267345050878816,0.10607419701273497,0.2202339986235375,0.18871469113840017,0.08642726719415703
10,1,2430,716.92021,1707.7,43.72,0.57,11840.82,1244,1954.62,78,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.13482584610292164,0.038985000984731476,0.046253469010175755,0.42758652069064884,0.09967882541867401,0.17394639629577882,0.04747413268411443
10,1,2009,615.45236,2698.74,223.53,6.63,6187.71,1391,2596.71,48,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.21368246334628194,0.2253687560250018,0.6068455134135059,0.22344579091167122,0.1165404909382886,0.23108754986913663,0.029214850882531954
9,1,2650,152.13268,1319.11,99.51,0.47,1526.88,1871,828.77,140,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.10390591058609347,0.09681465280441161,0.037002775208140604,0.055137507935441796,0.17159899059417297,0.07375426162530446,0.0852099817407182
10,1,410,437.27446,817.1,96.09,1.4,926.08,3085,540.12,315,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.0639611955167327,0.09326961947902522,0.12303422756706751,0.03344188367707609,0.3108511126405139,0.04806659482010624,0.19172245891661593
10,1,1444,869.0014199999999,630.21,28.96,1.56,2249.87,2603,975.11,433,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.04909044035386176,0.02368538347516922,0.13783533765032377,0.08124556283317119,0.25556320256939663,0.08677741478751722,0.263542300669507
10,1,324,582.7828099999999,802.9,69.8,1.13,1969.76,1919,1635.29,58,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.06283130775755473,0.06601847148943227,0.0980573543015726,0.0711304474686392,0.17710484055976142,0.1455284415377537,0.03530127814972611
10,1,2922,359.51075,1602.01,471.12,1.45,5252.33,1680,1367.06,255,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,2,0.12641613925309647,0.4820105107128419,0.1276595744680851,0.1896680728377862,0.14969029593943564,0.12165800028655564,0.155203895313451
10,1,414,401.38331,942.9,183.97,0.66,2321.14,2294,1224.89,177,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.07397104622832326,0.18436246410912896,0.054579093432007404,0.08381920987194236,0.22011929341592107,0.10900594558468477,0.10772976262933658
10,1,743,435.95177,1895.94,68.7,1.89,3799.68,1305,1128.06,143,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.149804020172475,0.06487825609237818,0.16836262719703976,0.13721110116848703,0.10667584308327598,0.10038880795521188,0.08703590992087644
10,1,1652,136.30793,684.51,60.24,4.7,3728.68,1564,1692.74,119,0,0,0,0,0,0,0,0,0,False,True,False,False,False,0.5,0,2,0.053411067489309835,0.056108963129580296,0.4283071230342275,0.13464720416059095,0.13638449185593027,0.15064105701656416,0.07242848447961046
10,1,495,766.1256,2178.37,249.89,5.38,3790.51,1803,943.49,157,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.17227685114604036,0.25269246317622546,0.4912118408880665,0.13687996123098833,0.16379903647625602,0.08396347394434947,0.09555690809494827
10,1,1368,230.89861000000002,308.88,151.69,1.6,3142.31,2236,1338.71,193,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.02352235347663281,0.15090232500285053,0.14153561517113783,0.11347266488566102,0.2134663913741684,0.11913506471085022,0.11746804625684723
10,1,2431,637.00987,5487.48,124.12,2.42,9464.46,1296,1693.12,485,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.43558127951036074,0.12232438091486737,0.21739130434782608,0.3417732489486216,0.10564349621472816,0.15067487414244662,0.2951917224589166
10,1,734,147.42102,340.85,39.31,1.55,3249.88,2928,1922.42,93,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.02606619232599331,0.034413773801996415,0.13691026827012026,0.1173571494087509,0.292842395044735,0.17108083983942204,0.05660377358490566
9,1,2279,636.99437,259.63,61.69,0.69,7139.53,1189,2885.71,87,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.01960355262173745,0.05761197433478797,0.057354301572617936,0.25781717753217326,0.09337003899977059,0.2568063640271213,0.05295191722458917
10,1,999,367.51433,667.64,60.78,2.6,2016.58,2830,1204.78,137,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.052068729003582226,0.056668705233588676,0.23404255319148937,0.07282117504483208,0.2816012846983253,0.10721630768600976,0.08338405356055995
10,1,2476,182.06501,3433.58,110.48,0.96,7282.89,1647,1663.39,115,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.2721533591881359,0.10818570999139655,0.08233117483811285,0.2629940828145956,0.1459050240880936,0.14802912900432594,0.06999391357273281
10,1,2896,116.59523999999999,481.21,82.42,3.43,6763.65,1018,1823.72,193,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.03723457583854382,0.07909985177199838,0.3108233117483811,0.24424369010501865,0.07375544849736178,0.1622972863536328,0.11746804625684723
10,1,1940,195.6552,3117.54,226.03,0.6,8426.73,1555,1941.92,68,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.24700619528598095,0.2279601546546702,0.04902867715078631,0.3042995469485653,0.13535214498738243,0.17281619235181203,0.041387705416920266
9,1,2357,583.5624799999999,1092.39,251.47,2.67,1056.91,3396,602.73,211,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.0858658998282889,0.2543302271101759,0.24051803885291398,0.03816631530444291,0.3465244322092223,0.053638411271426045,0.12842361533779673
9,1,2549,139.96387,673.16,69.17,2.61,3168.12,1117,187.4,122,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.052507952977572526,0.06536543903475583,0.23496762257169287,0.11440469561486943,0.08511126405138793,0.016677182606250295,0.07425441265976872
10,1,2689,603.43033,107.1,33.37,0.73,7913.59,1179,3604.2,97,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,2,0.007466807557835135,0.02825661065790428,0.061054579093431996,0.2857694327143147,0.09222298692360634,0.3207465397515865,0.05903834449178332
10,1,2238,296.35862000000003,3221.56,226.03,2.51,8379.5,986,1849.39,125,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.25528302096976196,0.2279601546546702,0.2257169287696577,0.3025940137699325,0.07008488185363615,0.1645817221994303,0.07608034083992696
9,1,652,388.58579,1807.91,53.06,0.36,5357.92,2028,2596.83,203,0,0,0,0,0,0,0,0,0,False,False,False,True,False,0.5,0,2,0.14279951176117675,0.04866646626517264,0.02682701202590194,0.1934810571344587,0.18960770818995182,0.23109822896152055,0.12355447352404139
10,1,938,138.57596999999998,3897.77,447.91,0.35,7892.07,1390,1660.37,63,0,0,0,0,0,0,0,0,0,False,True,True,False,False,0.5,0,2,0.309088753479179,0.4579519658350005,0.025901942645698423,0.2849923191423439,0.11642578573067218,0.1477603718459968,0.03834449178332319
9,1,2861,360.13815,832.11,40.71,1.02,7707.43,1391,1826.11,206,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.06515553461992009,0.03586495703461072,0.08788159111933394,0.2783247424727956,0.1165404909382886,0.16250997827694624,0.12538040170419965
9,1,115,107.51175,299.29,80.37,1.55,497.75,1651,448.37,205,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.022759281391385167,0.0769749048956703,0.13691026827012026,0.017974362474370058,0.1463638449185593,0.03990153876822009,0.12477175897748022
10,1,1430,248.62819,962.43,88.49,1.03,2859.03,1942,931.07,258,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.07552503974499547,0.08539176764483326,0.08880666049953746,0.1032430769364103,0.1797430603349392,0.08285818788261186,0.15702982349360925
10,1,2623,348.34833,613.05,256.98,3.37,1595.03,2049,3584.92,170,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.04772502669558755,0.26004166968996506,0.30527289546716,0.0575984879507674,0.19201651754989676,0.3190307655752338,0.10346926354230067
10,1,2708,652.8086599999999,1007.27,60.43,1.29,2871.15,1193,831.78,314,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.07909293883806162,0.0563059094254351,0.11285846438482885,0.1036807449890258,0.0938288598302363,0.07402212885926825,0.19111381618989653
10,1,223,776.94379,1613.28,50.79,1.68,1011.16,1951,1619.05,269,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.1273128881999933,0.04631347630943373,0.14893617021276595,0.03651422673949578,0.18077540720348703,0.14408320436846073,0.16372489348752284
10,1,1153,778.19444,3383.79,262.76,0.74,6029.33,1487,1393.87,65,0,0,0,0,0,0,0,0,0,False,True,False,False,False,0.5,0,2,0.26819159077056753,0.2660329833217584,0.06197964847363551,0.2177264950227898,0.12755219086946548,0.12404388751000052,0.03956177723676202
10,1,2856,802.02676,3640.52,85.72,0.27,6475.34,1437,2865.13,122,0,0,0,0,0,0,0,0,0,False,False,False,True,False,0.5,0,2,0.28861948403914184,0.08252049796316067,0.018501387604070305,0.23383246269168742,0.12181693048864418,0.2549748996832759,0.07425441265976872
10,1,109,154.62358999999998,695.76,140.62,3.82,8100.52,1288,2157.63,45,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.05430622504499659,0.13942761187067884,0.3469010175763182,0.2925197040901741,0.10472585455379674,0.19201275083630642,0.027388922702373707
10,1,1589,474.50915999999995,1363.28,193.54,1.18,968.62,7856,1503.81,121,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.10742049807362095,0.1942823380634996,0.10268270120259018,0.03497805520828594,0.8581096581784813,0.13382771598241866,0.0736457699330493
10,1,2164,319.23782,790.74,81.15,2.49,4627.74,1458,1638.8,54,0,0,0,0,0,0,0,0,0,False,False,False,True,False,0.5,0,2,0.06186374190180799,0.07778342126812683,0.22386679000925072,0.16711336252564798,0.12422573984858913,0.1458408049899839,0.032866707242848445
9,1,1543,367.09322000000003,1524.2,179.99,2.93,2545.0,2403,1025.77,152,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.12022483175016432,0.18023695749069688,0.2645698427382054,0.09190306880416232,0.2326221610461115,0.09128577162226982,0.09251369446135119
10,1,1094,747.75533,6872.78,127.36,1.74,9160.54,1161,2078.38,102,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,2,0.5458089916786154,0.12568283353891763,0.15448658649398703,0.33079832530580794,0.09015829318651067,0.18496010024108053,0.0620815581253804
9,1,2934,240.68315,159.04,69.98,0.58,6472.1,1228,5346.86,77,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,2,0.01159965053049026,0.0662050521907684,0.04717853839037928,0.23371546232118623,0.09784354209681119,0.47583009919986896,0.04686548995739501
9,1,1287,798.94547,3026.51,499.48,1.13,8504.97,1272,2195.72,67,0,0,0,0,0,0,0,0,0,False,True,True,False,False,0.5,0,2,0.23976297819316628,0.5114073367678003,0.0980573543015726,0.30712488922881587,0.10289057123193393,0.19540247274384148,0.04077906269020085
10,1,1644,319.67796,2048.13,429.96,2.34,8653.61,1109,5632.75,104,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,2,0.16191371158580545,0.4393457236739813,0.20999074930619796,0.31249246178168455,0.08419362239045652,0.5012721468802367,0.06329884357881924
10,1,1011,510.46308,4660.32,397.99,0.33,4923.8,1160,2445.22,68,0,0,0,0,0,0,0,0,0,False,True,True,False,False,0.5,0,2,0.36976452184264,0.40620691799778175,0.024051803885291396,0.17780445193632002,0.09004358797889424,0.21760608565877984,0.041387705416920266
9,1,2509,141.97066999999998,636.96,403.04,0.73,6213.56,1236,1755.12,165,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,2,0.04962753488727381,0.41144154322971194,0.061054579093431996,0.22437926608989817,0.09876118375774261,0.1561924052074814,0.10042604990870359
10,1,163,639.3184,1241.41,128.46,1.3,4490.44,1454,808.42,120,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.09772335573481696,0.12682304893597174,0.11378353376503238,0.16215529126953343,0.12376691901812342,0.07194326554186159,0.07303712720632989
10,1,1733,309.24194,2885.72,336.24,3.6,4455.22,3195,1304.47,55,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.22856037976959837,0.3421993718449722,0.3265494912118409,0.16088345390871517,0.3234686854783207,0.1160879636839665,0.033475349969567865
10,1,1362,659.55423,3545.81,117.45,0.56,5274.09,1506,1710.07,191,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.28108345096366694,0.11541052937091208,0.04532839962997225,0.19045385310386817,0.12973158981417757,0.15218329594167793,0.1162507608034084
10,1,1519,319.12876,349.47,194.26,3.37,1852.64,2670,898.34,83,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.02675208193755063,0.1950286608688441,0.30527289546716,0.06690110074237457,0.26324845147969717,0.0799454654348927,0.0505173463177115
10,1,2545,260.45735,1756.15,172.11,2.09,2477.35,1807,1004.9,191,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.1386809913094126,0.17206886900998206,0.1868640148011101,0.08946014440156838,0.16425785730672174,0.08942849947182989,0.1162507608034084
10,1,2044,388.70412999999996,1060.04,23.27,2.2,9505.89,1037,1862.24,114,0,0,0,0,0,0,0,0,0,False,True,False,True,True,0.5,1,3,0.08329182454593631,0.01778736019404393,0.19703977798334876,0.3432693370195672,0.07593484744207386,0.165725275008877,0.06938527084601338
9,1,2108,100.11766999999999,1513.19,106.11,1.46,15419.74,1053,6559.88,781,0,0,0,0,0,0,0,0,0,False,True,True,False,True,0.5,1,3,0.11934877088899888,0.10365594518673618,0.1285846438482886,0.5568257077258522,0.07777013076393668,0.5837797045629092,0.4753499695678637
10,1,948,452.92472000000004,2736.44,45.37,1.73,7572.5,1277,4806.66,60,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,2,0.21668223577733892,0.04069532408031262,0.15356151711378352,0.27345225482102914,0.10346409727001606,0.42775638498484014,0.036518563603164945
10,1,2294,234.88693999999998,772.27,122.31,1.59,1010.95,8769,2554.77,257,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.060394092119271596,0.12044820830698745,0.14061054579093432,0.036506643382148485,0.9628355127322781,0.2273552070809502,0.15642118076688982
9,1,2959,355.19955,1404.86,172.87,1.22,2383.76,1937,1292.38,96,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.1107290003994392,0.17285665419340124,0.10638297872340424,0.0860804948104558,0.17916953429685709,0.11501204512628473,0.05842970176506391
9,1,2411,115.76545,3945.41,49.61,1.28,8742.38,696,1145.97,78,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,2,0.31287944734166057,0.04509033615623024,0.11193339500462533,0.31569805526606387,0.03682037164487268,0.10198266249351468,0.04747413268411443
10,1,1281,397.8473,5655.67,111.82,2.06,3202.81,2468,848.21,103,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.44896408389177905,0.10957469965689881,0.18408880666049954,0.11565739402619218,0.24007799954117917,0.07548427459150248,0.06269020085209982
10,1,454,135.27388,850.0,80.54,1.15,2409.79,2473,3419.73,345,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.06657903405736329,0.07715112000248775,0.09990749306197963,0.08702047000926613,0.2406515255792613,0.3043301049843774,0.20998174071819842
9,1,696,187.09297,2025.77,77.74,5.73,4012.57,2045,1555.61,69,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.1601345362129027,0.07424875353725913,0.5235892691951897,0.1448988199573743,0.19155769671943107,0.13843752419481867,0.041996348143639686
10,1,1273,591.58483,2091.58,71.06,5.69,3144.77,3086,485.54,207,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.16537100898976895,0.06732453639878515,0.5198889916743755,0.1135614985003008,0.3109658178481303,0.043209387634144975,0.12598904443091904
10,1,772,259.8036,139.6,324.21,0.93,4823.22,1696,998.43,284,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.010052818274263544,0.32972956163900774,0.07955596669750231,0.1741723848792188,0.15152557926129848,0.08885271840746255,0.17285453438831405
10,1,243,474.56899000000004,420.24,76.88,0.98,1362.31,1844,315.87,440,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.03238321973452412,0.07335731240865319,0.08418131359851988,0.049194683560942386,0.1685019499885295,0.028110040927621562,0.2678027997565429
10,1,45,513.10897,9252.9,113.78,0.38,13186.38,1071,5951.91,54,0,0,0,0,0,0,0,0,0,True,False,True,True,True,0.5,1,3,0.7351940940289411,0.11160635618255885,0.02867715078630897,0.4761763412250805,0.07983482450103235,0.5296749729240512,0.032866707242848445
10,1,2649,136.98757,864.21,129.55,2.87,4645.43,1654,820.42,113,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.0677097175121463,0.12795289873850715,0.2590194264569843,0.1677521701040942,0.14670796054140858,0.07301117478025543,0.06877662811929397
10,1,895,108.30877,92.66,20.45,3.82,1585.19,2473,1751.89,302,0,0,0,0,0,0,0,0,0,False,False,False,False,True,0.5,0,2,0.006317823104135867,0.014864262539777968,0.3469010175763182,0.05724315349220828,0.2406515255792613,0.1559049596374804,0.18381010346926355
10,1,266,259.4382,4471.92,213.39,0.91,5867.0,1668,1899.41,143,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,2,0.35477361664340584,0.21485804318306673,0.07770582793709528,0.21186455979332822,0.14831383344803853,0.16903312387480188,0.08703590992087644
10,1,2293,233.8365,920.05,73.07,1.23,3259.79,2212,1679.65,114,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.07215288177077284,0.06940802089703854,0.10730804810360776,0.11771501165309245,0.21071346639137417,0.14947614602234957,0.06938527084601338
9,1,190,824.6195,1465.5,151.7,2.32,4617.09,1312,3148.61,188,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.11555409854849209,0.15091269059736917,0.20814061054579092,0.1667287779744636,0.10747877953659096,0.2802024755915995,0.11442483262325015
10,1,1398,188.71745,6787.94,133.32,0.68,4414.03,1307,2331.1,66,0,0,0,0,0,0,0,0,0,True,True,True,True,False,0.5,1,3,0.5390583101653297,0.13186072787204708,0.056429232192414434,0.15939603253188078,0.10690525349850884,0.20745026880165454,0.04017041996348144
10,1,1821,459.67395,1326.22,152.73,1.31,5973.92,971,3433.88,53,0,0,0,0,0,0,0,0,0,False,False,False,True,False,0.5,0,2,0.10447165016128751,0.15198034683279257,0.11470860314523589,0.21572557201986695,0.06836430373938977,0.30558934796131676,0.03225806451612903
10,1,1995,471.64604,3661.47,196.19,3.05,10337.43,1031,1946.15,75,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.29028646633173183,0.19702922061094813,0.27567067530064754,0.37329726544134056,0.07524661619637532,0.17319263035834587,0.04564820450395618
10,1,2439,150.00132,6225.43,215.19,0.45,11687.44,1318,2349.68,57,0,0,0,0,0,0,0,0,0,True,True,True,True,True,0.5,1,3,0.4942996366853868,0.216723850196428,0.03515263644773358,0.42204778092908407,0.10816701078228952,0.2091037482724343,0.03469263542300669
9,1,770,182.00162,855.8,105.24,1.73,3219.28,1691,3305.79,77,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.06704053750829513,0.10275413846361157,0.15356151711378352,0.11625214590957315,0.15095205322321634,0.29419030676582797,0.04686548995739501
9,1,34,299.76662999999996,2952.75,306.74,0.72,10355.96,1104,2984.9,53,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,2,0.23389392741028134,0.311620868014885,0.06012950971322848,0.37396640644917595,0.0836200963523744,0.26563352380681166,0.03225806451612903
